basket_id,pattern_type,start_time,end_time,duration_minutes,start_price,end_price,price_change,volume,trades,basket_high,basket_low,basket_range
0,NNP,2025-08-01 03:00:00,2025-08-01 03:02:00,2.00,629.5000,627.4600,-2.0400,16421.0,355,629.5000,627.1800,2.3200
1,NNN,2025-08-01 03:03:00,2025-08-01 03:05:00,2.00,627.4600,627.3000,-0.1600,5014.0,164,627.4600,627.1700,0.2900
2,PPN,2025-08-01 03:06:00,2025-08-01 03:08:00,2.00,627.3000,627.4100,0.1100,54901.0,557,627.5000,627.2600,0.2400
3,NNP,2025-08-01 03:09:00,2025-08-01 03:11:00,2.00,627.4100,627.1700,-0.2400,59901.0,616,627.4300,627.0100,0.4200
4,PPN,2025-08-01 03:12:00,2025-08-01 03:14:00,2.00,627.1700,627.4300,0.2600,7252.0,208,627.4700,627.1000,0.3700
5,PPP,2025-08-01 03:15:00,2025-08-01 03:17:00,2.00,627.4300,627.6600,0.2300,21140.0,321,627.6900,627.3900,0.3000
6,PNN,2025-08-01 03:18:00,2025-08-01 03:20:00,2.00,627.6600,627.3800,-0.2800,13021.0,208,627.7800,627.4200,0.3600
7,NPN,2025-08-01 03:21:00,2025-08-01 03:23:00,2.00,627.3800,627.1800,-0.2000,5048.0,118,627.3800,627.1500,0.2300
8,PNN,2025-08-01 03:24:00,2025-08-01 03:26:00,2.00,627.1800,626.6500,-0.5300,12211.0,230,627.3400,626.6800,0.6600
9,NNN,2025-08-01 03:27:00,2025-08-01 03:29:00,2.00,626.6500,626.2500,-0.4000,15184.0,381,626.6500,626.0600,0.5900
10,PNN,2025-08-01 03:30:00,2025-08-01 03:32:00,2.00,626.2500,626.2100,-0.0400,8527.0,186,626.5300,626.2000,0.3300
11,NPN,2025-08-01 03:33:00,2025-08-01 03:35:00,2.00,626.2100,625.8400,-0.3700,25136.0,318,626.3200,626.0000,0.3200
12,PNN,2025-08-01 03:36:00,2025-08-01 03:38:00,2.00,625.8400,625.7900,-0.0500,9920.0,250,626.2300,625.7900,0.4400
13,NPP,2025-08-01 03:39:00,2025-08-01 03:41:00,2.00,625.7900,626.2000,0.4100,5819.0,149,626.0000,625.6900,0.3100
14,NPP,2025-08-01 03:42:00,2025-08-01 03:44:00,2.00,626.2000,626.2600,0.0600,7358.0,183,626.2700,625.9300,0.3400
15,PNP,2025-08-01 03:45:00,2025-08-01 03:47:00,2.00,626.2600,626.5100,0.2500,7372.0,174,626.5800,626.2600,0.3200
16,PPN,2025-08-01 03:49:00,2025-08-01 03:51:00,2.00,626.5100,626.5800,0.0700,8510.0,147,626.7800,626.5100,0.2700
17,NPP,2025-08-01 03:52:00,2025-08-01 03:54:00,2.00,626.5800,626.6800,0.1000,3120.0,89,626.6300,626.4300,0.2000
18,PPN,2025-08-01 03:55:00,2025-08-01 03:57:00,2.00,626.6800,626.7200,0.0400,3498.0,97,626.8700,626.6300,0.2400
19,NPP,2025-08-01 03:58:00,2025-08-01 04:00:00,2.00,626.7200,626.7500,0.0300,20466.0,241,626.7200,626.5700,0.1500
20,PPP,2025-08-01 04:01:00,2025-08-01 04:03:00,2.00,626.7500,626.8800,0.1300,8619.0,120,626.8600,626.7200,0.1400
21,NPN,2025-08-01 04:04:00,2025-08-01 04:07:00,3.00,626.8800,626.8600,-0.0200,8992.0,171,627.1000,626.7800,0.3200
22,NPN,2025-08-01 04:08:00,2025-08-01 04:11:00,3.00,626.8600,626.6700,-0.1900,3712.0,93,626.8700,626.8000,0.0700
23,NPP,2025-08-01 04:14:00,2025-08-01 04:16:00,2.00,626.6700,626.8000,0.1300,4449.0,125,626.7400,626.5700,0.1700
24,PNN,2025-08-01 04:18:00,2025-08-01 04:20:00,2.00,626.8000,626.3600,-0.4400,21182.0,165,626.8200,626.3200,0.5000
25,PNP,2025-08-01 04:21:00,2025-08-01 04:23:00,2.00,626.3600,626.3400,-0.0200,3799.0,92,626.3900,626.2900,0.1000
26,PNN,2025-08-01 04:24:00,2025-08-01 04:26:00,2.00,626.3400,626.2800,-0.0600,4381.0,88,626.4000,626.3300,0.0700
27,PNP,2025-08-01 04:27:00,2025-08-01 04:30:00,3.00,626.2800,626.2000,-0.0800,3174.0,80,626.3200,626.1300,0.1900
28,PNN,2025-08-01 04:31:00,2025-08-01 04:33:00,2.00,626.2000,626.1200,-0.0800,3564.0,108,626.4200,626.1300,0.2900
29,PPP,2025-08-01 04:34:00,2025-08-01 04:36:00,2.00,626.1200,626.4100,0.2900,1481.0,59,626.3100,626.1200,0.1900
30,PNN,2025-08-01 04:38:00,2025-08-01 04:42:00,4.00,626.4100,626.5700,0.1600,5107.0,131,626.7100,626.4100,0.3000
31,NPP,2025-08-01 04:43:00,2025-08-01 04:46:00,3.00,626.5700,626.8400,0.2700,3894.0,108,626.6900,626.5400,0.1500
32,NPN,2025-08-01 04:47:00,2025-08-01 04:53:00,6.00,626.8400,626.7700,-0.0700,1163.0,66,626.8400,626.7700,0.0700
33,NPN,2025-08-01 04:54:00,2025-08-01 04:59:00,5.00,626.7700,626.6700,-0.1000,2875.0,78,626.7700,626.6500,0.1200
34,NNP,2025-08-01 05:00:00,2025-08-01 05:02:00,2.00,626.6700,626.3500,-0.3200,5461.0,133,626.6700,626.2300,0.4400
35,PNP,2025-08-01 05:03:00,2025-08-01 05:06:00,3.00,626.3500,626.2500,-0.1000,3636.0,94,626.4600,626.2200,0.2400
36,NPP,2025-08-01 05:07:00,2025-08-01 05:09:00,2.00,626.2500,626.3700,0.1200,7835.0,173,626.3300,626.0000,0.3300
37,PNP,2025-08-01 05:11:00,2025-08-01 05:15:00,4.00,626.3700,626.5400,0.1700,3990.0,84,626.5100,626.1700,0.3400
38,NPN,2025-08-01 05:18:00,2025-08-01 05:21:00,3.00,626.5400,626.1200,-0.4200,2538.0,66,626.5700,626.4800,0.0900
39,NPN,2025-08-01 05:23:00,2025-08-01 05:25:00,2.00,626.1200,626.1400,0.0200,4112.0,114,626.2200,626.0700,0.1500
40,NPP,2025-08-01 05:26:00,2025-08-01 05:28:00,2.00,626.1400,626.5000,0.3600,4457.0,110,626.5100,626.0700,0.4400
41,NPN,2025-08-01 05:29:00,2025-08-01 05:31:00,2.00,626.5000,626.2900,-0.2100,4442.0,100,626.5000,626.2700,0.2300
42,PNN,2025-08-01 05:32:00,2025-08-01 05:34:00,2.00,626.2900,626.2200,-0.0700,7464.0,84,626.4200,626.2400,0.1800
43,PNN,2025-08-01 05:35:00,2025-08-01 05:37:00,2.00,626.2200,626.1800,-0.0400,9880.0,152,626.3400,626.1500,0.1900
44,NPN,2025-08-01 05:38:00,2025-08-01 05:40:00,2.00,626.1800,626.1500,-0.0300,33721.0,282,626.2400,626.0500,0.1900
45,NPN,2025-08-01 05:41:00,2025-08-01 05:43:00,2.00,626.1500,625.7700,-0.3800,118635.0,723,626.1500,625.7200,0.4300
46,NPN,2025-08-01 05:44:00,2025-08-01 05:46:00,2.00,625.7700,625.7200,-0.0500,71645.0,539,625.9700,625.6000,0.3700
47,PNN,2025-08-01 05:47:00,2025-08-01 05:49:00,2.00,625.7200,625.5000,-0.2200,30626.0,259,625.8100,625.3500,0.4600
48,NNP,2025-08-01 05:50:00,2025-08-01 05:52:00,2.00,625.5000,625.3100,-0.1900,18690.0,449,625.6000,624.9200,0.6800
49,NNP,2025-08-01 05:53:00,2025-08-01 05:55:00,2.00,625.3100,625.1300,-0.1800,15539.0,240,625.3600,624.8300,0.5300
50,PPN,2025-08-01 05:56:00,2025-08-01 05:58:00,2.00,625.1300,625.3200,0.1900,17364.0,302,625.3600,625.1300,0.2300
51,PPP,2025-08-01 05:59:00,2025-08-01 06:01:00,2.00,625.3200,625.5800,0.2600,20889.0,480,625.5400,625.1700,0.3700
52,NNP,2025-08-01 06:02:00,2025-08-01 06:04:00,2.00,625.5800,625.5400,-0.0400,17044.0,367,625.5800,625.2000,0.3800
53,PPP,2025-08-01 06:05:00,2025-08-01 06:07:00,2.00,625.5400,625.7000,0.1600,19264.0,248,625.7900,625.5400,0.2500
54,PPP,2025-08-01 06:08:00,2025-08-01 06:10:00,2.00,625.7000,626.0900,0.3900,31263.0,480,626.0600,625.6900,0.3700
55,PPP,2025-08-01 06:11:00,2025-08-01 06:13:00,2.00,626.0900,626.2400,0.1500,32904.0,460,626.4000,626.0400,0.3600
56,PPP,2025-08-01 06:14:00,2025-08-01 06:16:00,2.00,626.2400,626.4300,0.1900,12728.0,251,626.4600,626.2000,0.2600
57,NNN,2025-08-01 06:17:00,2025-08-01 06:19:00,2.00,626.4300,626.2200,-0.2100,30122.0,452,626.4900,626.2400,0.2500
58,NPP,2025-08-01 06:20:00,2025-08-01 06:22:00,2.00,626.2200,626.4000,0.1800,25425.0,356,626.3800,626.1800,0.2000
59,PNP,2025-08-01 06:23:00,2025-08-01 06:25:00,2.00,626.4000,626.4500,0.0500,8448.0,240,626.5200,626.3200,0.2000
60,NNN,2025-08-01 06:26:00,2025-08-01 06:28:00,2.00,626.4500,626.2800,-0.1700,6651.0,159,626.4500,626.3410,0.1090
61,PNP,2025-08-01 06:30:00,2025-08-01 06:32:00,2.00,626.2800,626.4200,0.1400,9056.0,213,626.5400,626.2600,0.2800
62,NPO,2025-08-01 06:33:00,2025-08-01 06:35:00,2.00,626.4200,626.4000,-0.0200,5086.0,154,626.4500,626.2800,0.1700
63,OPP,2025-08-01 06:36:00,2025-08-01 06:38:00,2.00,626.4000,626.6000,0.2000,13485.0,215,626.6300,626.3700,0.2600
64,NPN,2025-08-01 06:39:00,2025-08-01 06:41:00,2.00,626.6000,626.6000,0.0000,6772.0,156,626.6900,626.4900,0.2000
65,NPN,2025-08-01 06:42:00,2025-08-01 06:44:00,2.00,626.6000,626.6200,0.0200,6421.0,131,626.6600,626.5700,0.0900
66,NPP,2025-08-01 06:45:00,2025-08-01 06:47:00,2.00,626.6200,626.8100,0.1900,5971.0,162,627.0000,626.6000,0.4000
67,ONP,2025-08-01 06:48:00,2025-08-01 06:50:00,2.00,626.8100,626.5400,-0.2700,15082.0,260,626.8700,626.4800,0.3900
68,PNN,2025-08-01 06:51:00,2025-08-01 06:53:00,2.00,626.5400,626.5800,0.0400,23732.0,283,626.7800,626.5400,0.2400
69,PPP,2025-08-01 06:54:00,2025-08-01 06:56:00,2.00,626.5800,626.8100,0.2300,12406.0,186,626.8600,626.5400,0.3200
70,NPN,2025-08-01 06:57:00,2025-08-01 06:59:00,2.00,626.8100,625.3800,-1.4300,34580.0,324,626.9500,626.7000,0.2500
71,PNP,2025-08-01 07:00:00,2025-08-01 07:02:00,2.00,625.3800,626.9000,1.5200,172061.0,5774,631.6400,624.8696,6.7704
72,OPN,2025-08-01 07:03:00,2025-08-01 07:05:00,2.00,626.9000,626.9400,0.0400,141862.0,1068,627.0200,626.8800,0.1400
73,PNP,2025-08-01 07:06:00,2025-08-01 07:08:00,2.00,626.9400,626.8500,-0.0900,5988.0,282,626.9600,626.8100,0.1500
74,PPP,2025-08-01 07:09:00,2025-08-01 07:11:00,2.00,626.8500,627.0500,0.2000,29782.0,524,627.0800,626.8100,0.2700
75,PNP,2025-08-01 07:12:00,2025-08-01 07:14:00,2.00,627.0500,626.9200,-0.1300,30810.0,559,627.2000,626.7900,0.4100
76,NPN,2025-08-01 07:15:00,2025-08-01 07:17:00,2.00,626.9200,626.6319,-0.2881,35066.0,516,626.9500,626.5800,0.3700
77,PNN,2025-08-01 07:18:00,2025-08-01 07:20:00,2.00,626.6319,626.6900,0.0581,60344.0,540,626.7600,626.5400,0.2200
78,NPP,2025-08-01 07:21:00,2025-08-01 07:23:00,2.00,626.6900,626.8700,0.1800,13735.0,330,626.9100,626.6200,0.2900
79,NPN,2025-08-01 07:24:00,2025-08-01 07:26:00,2.00,626.8700,626.7400,-0.1300,51159.0,580,627.0000,626.7000,0.3000
80,PPN,2025-08-01 07:27:00,2025-08-01 07:29:00,2.00,626.7400,626.5300,-0.2100,28193.0,273,627.0000,626.5700,0.4300
81,NPP,2025-08-01 07:30:00,2025-08-01 07:32:00,2.00,626.5300,626.2300,-0.3000,333926.0,2669,627.1000,625.5100,1.5900
82,NNP,2025-08-01 07:33:00,2025-08-01 07:35:00,2.00,626.2300,625.8900,-0.3400,239679.0,1962,626.4400,625.4000,1.0400
83,PNP,2025-08-01 07:36:00,2025-08-01 07:38:00,2.00,625.8900,626.5100,0.6200,278007.0,2228,626.8700,625.8200,1.0500
84,PPP,2025-08-01 07:39:00,2025-08-01 07:41:00,2.00,626.5100,628.0000,1.4900,121600.0,1404,627.9900,626.3500,1.6400
85,NPN,2025-08-01 07:42:00,2025-08-01 07:44:00,2.00,628.0000,627.5900,-0.4100,136526.0,1479,628.2000,627.4700,0.7300
86,NPP,2025-08-01 07:45:00,2025-08-01 07:47:00,2.00,627.5900,626.9700,-0.6200,93061.0,936,627.5900,626.7200,0.8700
87,PNN,2025-08-01 07:48:00,2025-08-01 07:50:00,2.00,626.9700,626.7100,-0.2600,58615.0,629,627.2900,626.6900,0.6000
88,NNP,2025-08-01 07:51:00,2025-08-01 07:53:00,2.00,626.7100,626.7700,0.0600,98812.0,902,626.9000,626.3800,0.5200
89,NNN,2025-08-01 07:54:00,2025-08-01 07:56:00,2.00,626.7700,626.0700,-0.7000,147798.0,1332,626.8000,626.0600,0.7400
90,PNN,2025-08-01 07:57:00,2025-08-01 07:59:00,2.00,626.0700,625.9500,-0.1200,55138.0,630,626.3200,625.8000,0.5200
91,PNP,2025-08-01 08:00:00,2025-08-01 08:02:00,2.00,625.9500,626.5800,0.6300,77912.0,797,626.6400,625.9500,0.6900
92,NPP,2025-08-01 08:03:00,2025-08-01 08:05:00,2.00,626.5800,626.2500,-0.3300,58686.0,664,626.5800,625.9800,0.6000
93,PNN,2025-08-01 08:06:00,2025-08-01 08:08:00,2.00,626.2500,626.0499,-0.2001,31225.0,591,626.4300,626.0100,0.4200
94,NPN,2025-08-01 08:09:00,2025-08-01 08:11:00,2.00,626.0499,625.9800,-0.0699,64008.0,792,626.2800,625.8800,0.4000
95,NNP,2025-08-01 08:12:00,2025-08-01 08:14:00,2.00,625.9800,625.7000,-0.2800,47644.0,746,625.9800,625.6000,0.3800
96,PNP,2025-08-01 08:15:00,2025-08-01 08:17:00,2.00,625.7000,625.9100,0.2100,43460.0,606,625.8100,625.5500,0.2600
97,PNN,2025-08-01 08:18:00,2025-08-01 08:20:00,2.00,625.9100,625.6900,-0.2200,101404.0,1103,626.0000,625.5000,0.5000
98,NPP,2025-08-01 08:21:00,2025-08-01 08:23:00,2.00,625.6900,625.7200,0.0300,33455.0,578,625.7699,625.5200,0.2499
99,NNP,2025-08-01 08:24:00,2025-08-01 08:26:00,2.00,625.7200,625.4800,-0.2400,88134.0,838,625.8500,625.3000,0.5500
100,PPP,2025-08-01 08:27:00,2025-08-01 08:29:00,2.00,625.4800,626.3000,0.8200,93432.0,932,626.3200,625.4200,0.9000
101,NPN,2025-08-01 08:30:00,2025-08-01 08:32:00,2.00,626.3000,624.6600,-1.6400,2316617.0,29040,626.3400,624.3300,2.0100
102,NNN,2025-08-01 08:33:00,2025-08-01 08:35:00,2.00,624.6600,624.0600,-0.6000,1676529.0,19928,624.7500,624.0700,0.6800
103,NPN,2025-08-01 08:36:00,2025-08-01 08:38:00,2.00,624.0600,624.3900,0.3300,1249255.0,17100,624.5900,623.7100,0.8800
104,NNN,2025-08-01 08:39:00,2025-08-01 08:41:00,2.00,624.3900,623.2694,-1.1206,1423988.0,18475,624.3900,623.2500,1.1400
105,NPN,2025-08-01 08:42:00,2025-08-01 08:44:00,2.00,623.2694,622.3100,-0.9594,1222371.0,14080,623.3000,622.2600,1.0400
106,NPN,2025-08-01 08:45:00,2025-08-01 08:47:00,2.00,622.3100,621.8600,-0.4500,1663416.0,18278,622.5850,621.6800,0.9050
107,NNP,2025-08-01 08:48:00,2025-08-01 08:50:00,2.00,621.8600,621.4700,-0.3900,1406329.0,17734,621.9500,621.2300,0.7200
108,PNN,2025-08-01 08:51:00,2025-08-01 08:53:00,2.00,621.4700,621.2900,-0.1800,1394505.0,17843,621.9700,621.2500,0.7200
109,PPP,2025-08-01 08:54:00,2025-08-01 08:56:00,2.00,621.2900,622.0400,0.7500,1423438.0,16966,622.1500,621.1000,1.0500
110,NOO,2025-08-01 08:57:00,2025-08-01 08:59:00,2.00,622.0400,621.5300,-0.5100,952008.0,11431,622.0818,621.2900,0.7918
111,NNN,2025-08-01 09:00:00,2025-08-01 09:02:00,2.00,621.5300,619.8600,-1.6700,1644007.0,19034,621.5300,619.6700,1.8600
112,PPN,2025-08-01 09:03:00,2025-08-01 09:05:00,2.00,619.8600,620.5000,0.6400,2072336.0,22937,621.4500,619.6500,1.8000
113,PNP,2025-08-01 09:06:00,2025-08-01 09:08:00,2.00,620.5000,620.8400,0.3400,1149815.0,18681,621.2150,620.1480,1.0670
114,PPN,2025-08-01 09:09:00,2025-08-01 09:11:00,2.00,620.8400,621.7530,0.9130,1382178.0,16195,621.9600,620.7699,1.1901
115,PNP,2025-08-01 09:12:00,2025-08-01 09:14:00,2.00,621.7530,621.9000,0.1470,1168053.0,15825,622.5600,621.6400,0.9200
116,PPP,2025-08-01 09:15:00,2025-08-01 09:17:00,2.00,621.9000,622.6700,0.7700,972457.0,12261,622.8800,621.8600,1.0200
117,NNP,2025-08-01 09:18:00,2025-08-01 09:20:00,2.00,622.6700,623.0500,0.3800,957505.0,12222,623.1650,622.4300,0.7350
118,NNP,2025-08-01 09:21:00,2025-08-01 09:23:00,2.00,623.0500,622.9400,-0.1100,1256557.0,13822,623.0800,622.0600,1.0200
119,PNP,2025-08-01 09:24:00,2025-08-01 09:26:00,2.00,622.9400,623.5100,0.5700,878716.0,10233,623.5200,622.5400,0.9800
120,NPP,2025-08-01 09:27:00,2025-08-01 09:29:00,2.00,623.5100,623.3700,-0.1400,781482.0,9803,623.5100,623.0000,0.5100
121,PPN,2025-08-01 09:30:00,2025-08-01 09:32:00,2.00,623.3700,623.4400,0.0700,1094449.0,12823,623.7000,623.1000,0.6000
122,PNN,2025-08-01 09:33:00,2025-08-01 09:35:00,2.00,623.4400,623.4400,0.0000,1255421.0,11945,624.0700,623.3800,0.6900
123,PPN,2025-08-01 09:36:00,2025-08-01 09:38:00,2.00,623.4400,623.3100,-0.1300,1102196.0,12815,623.9950,623.2900,0.7050
124,NNP,2025-08-01 09:39:00,2025-08-01 09:41:00,2.00,623.3100,623.1300,-0.1800,1158030.0,13459,623.3300,622.7807,0.5493
125,NNP,2025-08-01 09:42:00,2025-08-01 09:44:00,2.00,623.1300,622.4000,-0.7300,997057.0,11856,623.1500,622.2300,0.9200
126,PNP,2025-08-01 09:45:00,2025-08-01 09:47:00,2.00,622.4000,623.3000,0.9000,1182744.0,12050,623.7500,622.4000,1.3500
127,NPN,2025-08-01 09:48:00,2025-08-01 09:50:00,2.00,623.3000,622.2300,-1.0700,1071248.0,11910,623.3200,622.1200,1.2000
128,NPN,2025-08-01 09:51:00,2025-08-01 09:53:00,2.00,622.2300,622.1500,-0.0800,728896.0,9222,622.4600,621.8100,0.6500
129,PPN,2025-08-01 09:54:00,2025-08-01 09:56:00,2.00,622.1500,622.1000,-0.0500,658412.0,8233,622.7300,622.1100,0.6200
130,NNP,2025-08-01 09:57:00,2025-08-01 09:59:00,2.00,622.1000,621.9600,-0.1400,843952.0,7255,622.3000,621.7800,0.5200
131,NNP,2025-08-01 10:00:00,2025-08-01 10:02:00,2.00,621.9600,622.0800,0.1200,790843.0,9792,622.1250,621.4500,0.6750
132,PNP,2025-08-01 10:03:00,2025-08-01 10:05:00,2.00,622.0800,622.1500,0.0700,719153.0,8414,622.3750,621.9000,0.4750
133,PPN,2025-08-01 10:06:00,2025-08-01 10:08:00,2.00,622.1500,622.3120,0.1620,721337.0,8807,622.6000,621.9600,0.6400
134,NNP,2025-08-01 10:09:00,2025-08-01 10:11:00,2.00,622.3120,622.8400,0.5280,781059.0,9518,622.8600,621.9600,0.9000
135,NNN,2025-08-01 10:12:00,2025-08-01 10:14:00,2.00,622.8400,622.1500,-0.6900,623171.0,8672,622.9793,622.1200,0.8593
136,PNN,2025-08-01 10:15:00,2025-08-01 10:17:00,2.00,622.1500,622.2000,0.0500,648541.0,8335,622.9200,622.0500,0.8700
137,NPP,2025-08-01 10:18:00,2025-08-01 10:20:00,2.00,622.2000,622.1900,-0.0100,710164.0,8543,622.5600,621.9450,0.6150
138,NNN,2025-08-01 10:21:00,2025-08-01 10:23:00,2.00,622.1900,621.8000,-0.3900,700615.0,8696,622.3000,621.6900,0.6100
139,NPN,2025-08-01 10:24:00,2025-08-01 10:26:00,2.00,621.8000,621.6100,-0.1900,762631.0,9218,621.8800,621.4550,0.4250
140,NNP,2025-08-01 10:27:00,2025-08-01 10:29:00,2.00,621.6100,621.5100,-0.1000,584838.0,7445,621.8951,621.3900,0.5051
141,PNP,2025-08-01 10:30:00,2025-08-01 10:32:00,2.00,621.5100,621.7799,0.2699,810663.0,9700,621.8800,621.3800,0.5000
142,PNP,2025-08-01 10:33:00,2025-08-01 10:35:00,2.00,621.7799,621.6500,-0.1299,669197.0,8188,621.9500,621.4150,0.5350
143,PPP,2025-08-01 10:36:00,2025-08-01 10:38:00,2.00,621.6500,622.3600,0.7100,663916.0,8351,622.4500,621.5100,0.9400
144,PPP,2025-08-01 10:39:00,2025-08-01 10:41:00,2.00,622.3600,623.0700,0.7100,673413.0,8829,623.2000,622.3500,0.8500
145,PPP,2025-08-01 10:42:00,2025-08-01 10:44:00,2.00,623.0700,623.6200,0.5500,811462.0,9723,623.6300,622.9601,0.6699
146,PPN,2025-08-01 10:45:00,2025-08-01 10:47:00,2.00,623.6200,623.3600,-0.2600,815394.0,10083,624.0100,623.3700,0.6400
147,PPN,2025-08-01 10:48:00,2025-08-01 10:50:00,2.00,623.3600,623.5700,0.2100,625675.0,7504,623.8300,623.3600,0.4700
148,PPN,2025-08-01 10:51:00,2025-08-01 10:53:00,2.00,623.5700,623.6000,0.0300,539671.0,7245,623.8500,623.3800,0.4700
149,PNP,2025-08-01 10:54:00,2025-08-01 10:56:00,2.00,623.6000,623.7000,0.1000,592422.0,6439,623.8900,623.4701,0.4199
150,PPP,2025-08-01 10:57:00,2025-08-01 10:59:00,2.00,623.7000,624.0000,0.3000,441006.0,6163,624.0350,623.5900,0.4450
151,PNP,2025-08-01 11:00:00,2025-08-01 11:02:00,2.00,624.0000,624.5100,0.5100,804821.0,10181,624.5500,623.8800,0.6700
152,NPN,2025-08-01 11:03:00,2025-08-01 11:05:00,2.00,624.5100,624.6400,0.1300,872570.0,8672,624.7650,624.2500,0.5150
153,PNN,2025-08-01 11:06:00,2025-08-01 11:08:00,2.00,624.6400,624.5800,-0.0600,664826.0,8491,624.9650,624.4250,0.5400
154,NNP,2025-08-01 11:09:00,2025-08-01 11:11:00,2.00,624.5800,624.3700,-0.2100,651357.0,8252,624.6700,624.1648,0.5052
155,NPP,2025-08-01 11:12:00,2025-08-01 11:14:00,2.00,624.3700,624.5450,0.1750,757598.0,8051,624.5450,624.0500,0.4950
156,NNP,2025-08-01 11:15:00,2025-08-01 11:17:00,2.00,624.5450,624.5200,-0.0250,789930.0,7995,624.6600,624.1100,0.5500
157,NPN,2025-08-01 11:18:00,2025-08-01 11:20:00,2.00,624.5200,624.5400,0.0200,682665.0,7028,624.7050,624.4200,0.2850
158,NPN,2025-08-01 11:21:00,2025-08-01 11:23:00,2.00,624.5400,624.4300,-0.1100,670031.0,7222,624.5600,624.1400,0.4200
159,PPN,2025-08-01 11:24:00,2025-08-01 11:26:00,2.00,624.4300,624.8550,0.4250,511435.0,6397,624.9600,624.3100,0.6500
160,NNN,2025-08-01 11:27:00,2025-08-01 11:29:00,2.00,624.8550,624.2100,-0.6450,571023.0,7047,624.8600,624.1700,0.6900
161,NNN,2025-08-01 11:30:00,2025-08-01 11:32:00,2.00,624.2100,623.8050,-0.4050,786977.0,9316,624.3000,623.7600,0.5400
162,PPN,2025-08-01 11:33:00,2025-08-01 11:35:00,2.00,623.8050,624.2900,0.4850,685595.0,7643,624.4600,623.8000,0.6600
163,NNN,2025-08-01 11:36:00,2025-08-01 11:38:00,2.00,624.2900,623.7300,-0.5600,609431.0,7679,624.4300,623.6850,0.7450
164,PNN,2025-08-01 11:39:00,2025-08-01 11:41:00,2.00,623.7300,623.2200,-0.5100,634302.0,8036,623.9300,623.2100,0.7200
165,NPP,2025-08-01 11:42:00,2025-08-01 11:44:00,2.00,623.2200,623.1300,-0.0900,721009.0,7768,623.3100,622.9100,0.4000
166,PNN,2025-08-01 11:45:00,2025-08-01 11:47:00,2.00,623.1300,623.0200,-0.1100,643304.0,8086,623.6650,623.0300,0.6350
167,PNN,2025-08-01 11:48:00,2025-08-01 11:50:00,2.00,623.0200,622.7100,-0.3100,605540.0,7676,623.2000,622.6600,0.5400
168,PNN,2025-08-01 11:51:00,2025-08-01 11:53:00,2.00,622.7100,622.3400,-0.3700,1013424.0,10773,623.0800,622.3200,0.7600
169,ONN,2025-08-01 11:54:00,2025-08-01 11:56:00,2.00,622.3400,621.6100,-0.7300,1525963.0,14510,622.5400,621.5900,0.9500
170,PNN,2025-08-01 11:57:00,2025-08-01 11:59:00,2.00,621.6100,621.3400,-0.2700,1194571.0,12101,621.8500,621.2000,0.6500
171,PNN,2025-08-01 12:00:00,2025-08-01 12:02:00,2.00,621.3400,621.1200,-0.2200,1417893.0,14887,621.7900,620.9800,0.8100
172,ONN,2025-08-01 12:03:00,2025-08-01 12:05:00,2.00,621.1200,620.7500,-0.3700,885208.0,9902,621.3400,620.6800,0.6600
173,PPP,2025-08-01 12:06:00,2025-08-01 12:08:00,2.00,620.7500,621.4200,0.6700,1021033.0,10971,621.4700,620.6650,0.8050
174,NPN,2025-08-01 12:09:00,2025-08-01 12:11:00,2.00,621.4200,621.1500,-0.2700,888822.0,10270,621.5000,621.1100,0.3900
175,PNP,2025-08-01 12:12:00,2025-08-01 12:14:00,2.00,621.1500,620.8300,-0.3200,602048.0,7202,621.3450,620.8000,0.5450
176,PNN,2025-08-01 12:15:00,2025-08-01 12:17:00,2.00,620.8300,620.7000,-0.1300,590784.0,6865,621.0800,620.6600,0.4200
177,PNP,2025-08-01 12:18:00,2025-08-01 12:20:00,2.00,620.7000,620.7500,0.0500,734819.0,7965,620.9300,620.5350,0.3950
178,PPP,2025-08-01 12:21:00,2025-08-01 12:23:00,2.00,620.7500,621.3000,0.5500,858283.0,9671,621.3100,620.7300,0.5800
179,NNN,2025-08-01 12:24:00,2025-08-01 12:26:00,2.00,621.3000,620.6000,-0.7000,654886.0,6829,621.3100,620.5800,0.7300
180,NPP,2025-08-01 12:27:00,2025-08-01 12:29:00,2.00,620.6000,620.5700,-0.0300,615949.0,7118,620.7100,620.3350,0.3750
181,PNP,2025-08-01 12:30:00,2025-08-01 12:32:00,2.00,620.5700,620.9900,0.4200,930534.0,10570,621.3700,620.4800,0.8900
182,PNN,2025-08-01 12:33:00,2025-08-01 12:35:00,2.00,620.9900,620.7800,-0.2100,546182.0,7178,621.2700,620.7600,0.5100
183,NNN,2025-08-01 12:36:00,2025-08-01 12:38:00,2.00,620.7800,620.2300,-0.5500,638539.0,7495,620.8300,620.2100,0.6200
184,PPO,2025-08-01 12:39:00,2025-08-01 12:41:00,2.00,620.2300,620.7200,0.4900,684739.0,8089,620.8500,620.2100,0.6400
185,PNN,2025-08-01 12:42:00,2025-08-01 12:44:00,2.00,620.7200,620.6800,-0.0400,565648.0,6680,621.0900,620.5900,0.5000
186,PNN,2025-08-01 12:45:00,2025-08-01 12:47:00,2.00,620.6800,620.3850,-0.2950,605546.0,7128,620.9600,620.3200,0.6400
