timestamp,open,high,low,close,volume,vwap,classification
2025-06-02 04:30:00,308.4700,308.4700,308.4700,308.4700,187,308.4500,P
2025-06-02 04:32:00,308.3600,308.3600,308.3600,308.3600,316,308.3594,P
2025-06-02 04:33:00,308.2600,308.2600,308.2600,308.2600,110,308.2518,P
2025-06-02 04:34:00,308.1800,308.1800,308.1800,308.1800,162,308.1800,P
2025-06-02 04:35:00,308.3500,308.3500,308.3500,308.3500,147,308.3137,P
2025-06-02 04:36:00,308.2100,308.2100,308.2000,308.2000,943,308.1992,N
2025-06-02 04:37:00,308.1800,308.2000,308.1800,308.2000,397,308.1952,P
2025-06-02 04:39:00,308.1500,308.1500,308.1500,308.1500,285,308.1522,P
2025-06-02 04:40:00,308.2700,308.2800,308.2700,308.2800,250,308.2684,P
2025-06-02 04:42:00,308.2700,308.2700,308.2700,308.2700,173,308.2764,P
2025-06-02 04:43:00,308.3700,308.3700,308.3100,308.3100,355,308.3361,N
2025-06-02 04:44:00,308.3000,308.3400,308.3000,308.3400,200,308.3200,P
2025-06-02 04:45:00,308.3300,308.4200,308.3300,308.3600,973,308.3648,P
2025-06-02 04:47:00,308.4400,308.4400,308.4400,308.4400,185,308.4178,P
2025-06-02 04:52:00,308.4200,308.4200,308.4200,308.4200,179,308.4091,P
2025-06-02 04:58:00,308.5000,308.5000,308.5000,308.5000,1521,308.4993,P
2025-06-02 05:00:00,308.4800,308.4800,308.4800,308.4800,301,308.4961,P
2025-06-02 05:01:00,308.4900,308.4900,308.4900,308.4900,128,308.4900,P
2025-06-02 05:02:00,308.5000,308.5000,308.5000,308.5000,133,308.4876,P
2025-06-02 05:03:00,308.5800,308.5800,308.5800,308.5800,209,308.5644,P
2025-06-02 05:04:00,308.6400,308.6900,308.6400,308.6400,1024,308.6570,P
2025-06-02 05:05:00,308.6600,308.8100,308.5700,308.5700,1841,308.6666,N
2025-06-02 05:07:00,308.5200,308.7900,308.4900,308.7800,1520,308.6815,P
2025-06-02 05:08:00,308.8000,308.8000,308.8000,308.8000,450,308.6364,P
2025-06-02 05:10:00,308.8000,308.8000,308.5100,308.5100,912,308.7060,N
2025-06-02 05:11:00,308.3600,308.3600,308.3600,308.3600,257,308.3732,P
2025-06-02 05:12:00,308.3800,308.3800,308.3600,308.3800,222,308.3700,P
2025-06-02 05:14:00,308.4500,308.4500,308.4500,308.4500,269,308.4514,P
2025-06-02 05:16:00,308.5000,308.5000,308.5000,308.5000,140,308.5041,P
2025-06-02 05:17:00,308.7000,308.7000,308.7000,308.7000,174,308.6982,P
2025-06-02 05:21:00,308.6100,308.6100,308.6100,308.6100,285,308.6463,P
2025-06-02 05:24:00,308.6900,308.6900,308.6900,308.6900,2070,308.6896,P
2025-06-02 05:26:00,308.7100,308.7700,308.7100,308.7700,813,308.7531,P
2025-06-02 05:27:00,308.7500,308.7500,308.7300,308.7300,640,308.7348,N
2025-06-02 05:31:00,308.5700,308.5700,308.5700,308.5700,200,308.5700,P
2025-06-02 05:41:00,308.5900,308.5900,308.5900,308.5900,469,308.5881,P
2025-06-02 05:43:00,308.3000,308.3000,308.3000,308.3000,244,308.3222,P
2025-06-02 05:45:00,308.3000,308.3000,308.3000,308.3000,564,308.2981,P
2025-06-02 05:48:00,308.3300,308.3300,308.3100,308.3100,5498,308.3285,N
2025-06-02 05:58:00,308.6200,308.7900,308.6200,308.7900,607,308.6890,P
2025-06-02 06:00:00,308.5000,308.5000,308.4800,308.5000,1332,308.5063,P
2025-06-02 06:01:00,308.5600,308.5600,308.5600,308.5600,278,308.5624,P
2025-06-02 06:02:00,308.4700,308.4700,308.4700,308.4700,1301,308.4909,P
2025-06-02 06:03:00,308.5400,308.5400,308.5400,308.5400,325,308.5423,P
2025-06-02 06:04:00,308.5000,308.5000,308.5000,308.5000,124,308.5031,P
2025-06-02 06:05:00,308.3500,308.3500,308.3500,308.3500,220,308.3543,P
2025-06-02 06:06:00,308.3500,308.3500,308.3500,308.3500,1127,308.3499,P
2025-06-02 06:07:00,308.4400,308.4400,308.4400,308.4400,230,308.4348,P
2025-06-02 06:08:00,308.4400,308.5100,308.4400,308.5100,1664,308.4560,P
2025-06-02 06:09:00,308.6000,308.6000,308.6000,308.6000,239,308.5934,P
2025-06-02 06:10:00,308.6000,308.6000,308.6000,308.6000,1030,308.5923,P
2025-06-02 06:11:00,308.6100,308.6100,308.6100,308.6100,1196,308.6113,P
2025-06-02 06:12:00,308.5500,308.5500,308.5500,308.5500,817,308.5544,P
2025-06-02 06:13:00,308.6200,308.6200,308.5600,308.5600,256,308.5834,N
2025-06-02 06:14:00,308.5600,308.5600,308.5600,308.5600,160,308.5568,P
2025-06-02 06:15:00,308.6500,308.7000,308.6500,308.7000,1079,308.6787,P
2025-06-02 06:20:00,308.6700,308.6700,308.6700,308.6700,190,308.6483,P
2025-06-02 06:21:00,308.8900,308.8900,308.8900,308.8900,415,308.8480,P
2025-06-02 06:22:00,308.9000,308.9000,308.9000,308.9000,483,308.9046,P
2025-06-02 06:23:00,308.9600,308.9600,308.9600,308.9600,315,308.9464,P
2025-06-02 06:24:00,309.0000,309.0100,308.9300,308.9300,1918,308.9922,N
2025-06-02 06:27:00,309.0000,309.0900,308.9700,309.0700,22308,309.0376,P
2025-06-02 06:28:00,309.0500,309.0500,308.9900,309.0400,8540,309.0198,N
2025-06-02 06:30:00,309.0900,309.1100,309.0900,309.1100,2034,309.0962,P
2025-06-02 06:31:00,309.1300,309.4500,309.1300,309.4500,15350,309.2800,P
2025-06-02 06:32:00,309.3000,309.3000,309.3000,309.3000,567,309.3080,P
2025-06-02 06:33:00,309.1400,309.1500,309.1400,309.1500,244,309.1580,P
2025-06-02 06:37:00,309.2700,309.3000,309.2700,309.3000,825,309.3019,P
2025-06-02 06:38:00,309.4200,309.4700,309.4200,309.4700,1219,309.4629,P
2025-06-02 06:39:00,309.4500,309.6500,309.4500,309.6500,3940,309.5271,P
2025-06-02 06:40:00,309.5300,309.5300,309.5300,309.5300,5562,309.5310,P
2025-06-02 06:41:00,309.5500,309.5500,309.5400,309.5400,1030,309.5445,N
2025-06-02 06:42:00,309.3900,309.3900,309.3900,309.3900,192,309.3963,P
2025-06-02 06:46:00,309.3000,309.4300,309.3000,309.4300,450,309.3625,P
2025-06-02 06:48:00,309.2300,309.2300,309.2300,309.2300,163,309.2385,P
2025-06-02 06:49:00,309.1400,309.1400,309.1400,309.1400,367,309.1593,P
2025-06-02 06:51:00,309.0200,309.0200,309.0200,309.0200,429,309.0203,P
2025-06-02 06:52:00,309.0500,309.0500,309.0400,309.0500,472,309.0603,P
2025-06-02 06:53:00,309.0000,309.0000,309.0000,309.0000,333,309.0202,P
2025-06-02 06:54:00,309.0800,309.1800,309.0800,309.1800,2325,309.1304,P
2025-06-02 06:55:00,309.2000,309.2000,309.2000,309.2000,263,309.1850,P
2025-06-02 06:56:00,309.2400,309.2500,309.2400,309.2500,575,309.2415,P
2025-06-02 06:57:00,309.2100,309.2400,309.1600,309.2300,5117,309.1986,P
2025-06-02 06:58:00,309.2100,309.2100,309.1500,309.1500,4206,309.1534,N
2025-06-02 06:59:00,309.1300,309.2000,309.1000,309.2000,4129,309.1240,P
2025-06-02 07:00:00,309.1300,309.6934,305.0000,308.7600,81608,308.5191,N
2025-06-02 07:01:00,309.2500,309.3000,309.2500,309.2800,18228,307.5435,P
2025-06-02 07:02:00,309.2500,309.2700,309.2000,309.2000,1932,308.8613,N
2025-06-02 07:03:00,309.2000,309.2000,309.1900,309.2000,5688,308.9927,P
2025-06-02 07:04:00,309.1100,309.1100,309.1000,309.1000,327,309.1103,N
2025-06-02 07:05:00,309.1400,309.1500,309.1400,309.1500,2839,309.1373,P
2025-06-02 07:06:00,309.1900,309.1900,309.1501,309.1501,4143,309.1890,N
2025-06-02 07:07:00,309.2700,309.4600,309.2700,309.4600,4211,309.3704,P
2025-06-02 07:08:00,309.5000,309.5900,309.4900,309.5900,13572,309.5123,P
2025-06-02 07:09:00,309.6000,309.6000,309.6000,309.6000,208,309.5468,P
2025-06-02 07:10:00,309.5000,309.6000,309.4600,309.6000,7719,309.5215,P
2025-06-02 07:11:00,309.4900,309.5000,309.4404,309.4404,4971,309.4630,N
2025-06-02 07:12:00,309.5000,309.5000,309.5000,309.5000,2138,309.5002,P
2025-06-02 07:13:00,309.5000,309.5000,309.5000,309.5000,1208,309.5066,P
2025-06-02 07:14:00,309.5600,309.5600,309.4700,309.4700,2513,309.4982,N
2025-06-02 07:15:00,309.4400,309.4400,309.4000,309.4000,1204,309.4337,N
2025-06-02 07:16:00,309.3400,309.3500,309.3400,309.3500,1002,309.3555,P
2025-06-02 07:17:00,309.3800,309.4500,309.3800,309.4500,3330,309.4154,P
2025-06-02 07:18:00,309.5600,309.6399,309.5300,309.6100,7401,309.5830,P
2025-06-02 07:19:00,309.6200,309.6200,309.4600,309.5700,22687,309.5434,N
2025-06-02 07:20:00,309.6000,309.6100,309.4802,309.4802,2910,309.5777,N
2025-06-02 07:21:00,309.5500,309.6700,309.5500,309.6700,4369,309.5974,P
2025-06-02 07:22:00,309.5900,309.8000,309.5900,309.8000,14014,309.7206,P
2025-06-02 07:23:00,309.7800,309.8100,309.7700,309.8100,870,309.7872,P
2025-06-02 07:24:00,309.8600,309.8900,309.8600,309.8900,2255,309.8753,P
2025-06-02 07:25:00,309.9000,309.9100,309.9000,309.9100,837,309.9062,P
2025-06-02 07:27:00,309.8500,309.8500,309.7500,309.7500,2323,309.7765,N
2025-06-02 07:28:00,309.7000,309.7200,309.6800,309.6800,4607,309.7005,N
2025-06-02 07:29:00,309.6500,309.7700,309.6500,309.7700,705,309.6820,P
2025-06-02 07:30:00,309.7600,309.7700,309.7600,309.7600,747,309.7662,P
2025-06-02 07:31:00,309.8300,309.8500,309.8300,309.8300,1680,309.8288,P
2025-06-02 07:32:00,309.9100,309.9100,309.9100,309.9100,453,309.9018,P
2025-06-02 07:33:00,309.8700,309.8700,309.7800,309.8399,714,309.8254,N
2025-06-02 07:34:00,309.7500,309.7500,309.7300,309.7300,2251,309.7458,N
2025-06-02 07:35:00,309.7400,309.9900,309.7400,309.9900,6966,309.8557,P
2025-06-02 07:36:00,309.7900,309.7900,309.7500,309.7500,4668,309.7689,N
2025-06-02 07:37:00,309.7685,309.7800,309.7685,309.7800,4276,309.7752,P
2025-06-02 07:38:00,309.7799,309.7800,309.7799,309.7800,3170,309.7823,P
2025-06-02 07:39:00,309.7600,309.8000,309.7600,309.8000,3972,309.7801,P
2025-06-02 07:40:00,309.8700,309.8700,309.7900,309.7900,871,309.8457,N
2025-06-02 07:41:00,309.7300,309.8657,309.7000,309.8657,4110,309.7144,P
2025-06-02 07:43:00,309.8400,309.8966,309.8400,309.8400,805,309.8399,P
2025-06-02 07:44:00,309.9000,309.9000,309.8300,309.9000,1049,309.8766,P
2025-06-02 07:45:00,309.7200,309.7200,309.7200,309.7200,269,309.7571,P
2025-06-02 07:46:00,309.7000,309.8900,309.7000,309.8000,2715,309.8270,P
2025-06-02 07:47:00,309.6900,309.6900,309.6900,309.6900,293,308.0635,P
2025-06-02 07:48:00,309.6700,309.6700,309.5700,309.5700,1230,309.6569,N
2025-06-02 07:52:00,309.4900,309.4900,309.4900,309.4900,3480,309.4914,P
2025-06-02 07:53:00,309.4600,309.5000,309.4200,309.4200,10589,309.4836,N
2025-06-02 07:54:00,309.3300,309.3600,309.2701,309.2701,1795,309.3326,N
2025-06-02 07:55:00,309.2400,309.2400,309.1400,309.1400,1319,309.2085,N
2025-06-02 07:56:00,309.2500,309.2500,309.2200,309.2500,3589,309.2425,P
2025-06-02 07:58:00,309.2200,309.2200,309.2200,309.2200,872,309.2207,P
2025-06-02 08:00:00,309.3600,309.3600,309.3600,309.3600,674,309.3376,P
2025-06-02 08:01:00,309.2400,309.2400,309.2400,309.2400,316,309.2620,P
2025-06-02 08:02:00,309.1400,309.1500,309.1000,309.1300,1478,309.1187,N
2025-06-02 08:03:00,309.2300,309.2301,309.2300,309.2301,797,309.2296,P
2025-06-02 08:04:00,309.1000,309.1500,309.0604,309.0604,782,309.1150,N
2025-06-02 08:05:00,309.0700,309.0700,309.0100,309.0200,986,309.0596,N
2025-06-02 08:06:00,309.0610,309.1200,309.0000,309.1200,4277,309.0198,P
2025-06-02 08:07:00,309.0500,309.0800,309.0012,309.0012,709,309.0625,N
2025-06-02 08:08:00,309.1610,309.1610,309.0900,309.0900,447,309.1421,N
2025-06-02 08:09:00,309.0500,309.0500,309.0500,309.0500,488,309.0602,P
2025-06-02 08:10:00,309.0700,309.0700,308.9700,308.9700,791,309.0448,N
2025-06-02 08:11:00,309.0900,309.1000,309.0600,309.1000,937,309.1050,P
2025-06-02 08:12:00,309.2800,309.3299,309.2800,309.3100,1744,309.3060,P
2025-06-02 08:13:00,309.3400,309.3400,309.2484,309.2484,1030,309.2936,N
2025-06-02 08:14:00,309.3000,309.3000,309.3000,309.3000,176,309.2790,P
2025-06-02 08:15:00,309.3400,309.3400,309.3400,309.3400,411,309.3235,P
2025-06-02 08:16:00,309.2500,309.3100,309.2500,309.3100,925,309.2884,P
2025-06-02 08:17:00,309.3100,309.3100,309.3000,309.3000,5149,309.3012,N
2025-06-02 08:19:00,309.2800,309.2800,309.1900,309.1900,1070,309.2238,N
2025-06-02 08:20:00,309.2985,309.2985,309.2985,309.2985,289,309.2933,P
2025-06-02 08:21:00,309.1700,309.1700,309.1700,309.1700,403,309.1762,P
2025-06-02 08:24:00,309.2600,309.2600,309.1800,309.1800,1419,309.2325,N
2025-06-02 08:25:00,309.1400,309.1400,308.8800,308.8800,1995,308.9823,N
2025-06-02 08:26:00,309.0310,309.2200,309.0300,309.2200,2252,309.0931,P
2025-06-02 08:27:00,309.1700,309.2000,309.1500,309.2000,891,309.1820,P
2025-06-02 08:28:00,309.2300,309.3400,309.2300,309.3400,1830,309.3029,P
2025-06-02 08:29:00,309.2600,309.2600,309.2300,309.2600,2770,309.2544,P
2025-06-02 08:30:00,309.2100,309.3000,308.8600,308.9050,227708,309.1199,N
2025-06-02 08:31:00,308.8600,308.9600,308.7200,308.9100,70405,308.8394,P
2025-06-02 08:32:00,308.9200,309.1950,308.8550,309.1850,51776,309.0429,P
2025-06-02 08:33:00,309.1800,309.3100,309.1800,309.2400,42514,309.2434,P
2025-06-02 08:34:00,309.2400,309.3799,309.2400,309.2900,59023,309.3268,P
2025-06-02 08:35:00,309.2700,309.3900,309.1100,309.3300,95917,309.2752,P
2025-06-02 08:36:00,309.3100,309.4900,309.2500,309.4700,89853,309.3874,P
2025-06-02 08:37:00,309.4650,309.5600,309.4100,309.5500,98098,309.4812,P
2025-06-02 08:38:00,309.5650,309.6600,309.5300,309.6200,109161,309.5951,P
2025-06-02 08:39:00,309.6000,309.6500,309.5200,309.5200,52808,309.5976,N
2025-06-02 08:40:00,309.5400,309.8700,309.5400,309.7700,66120,309.7487,P
2025-06-02 08:41:00,309.7600,309.9700,309.7200,309.9300,52540,309.8385,P
2025-06-02 08:42:00,309.9300,310.0690,309.9300,310.0400,81597,309.9955,P
2025-06-02 08:43:00,310.0400,310.1900,310.0196,310.1601,69957,310.1127,P
2025-06-02 08:44:00,310.1700,310.2700,310.1500,310.2699,49277,310.2281,P
2025-06-02 08:45:00,310.2500,310.3500,310.1800,310.2600,113191,310.2781,P
2025-06-02 08:46:00,310.2600,310.6400,310.2500,310.5200,128314,310.4467,P
2025-06-02 08:47:00,310.5300,310.5800,310.4300,310.4700,97698,310.5217,N
2025-06-02 08:48:00,310.4900,310.5200,310.1800,310.2400,119167,310.3912,N
2025-06-02 08:49:00,310.2550,310.2650,310.0700,310.1400,80740,310.1630,N
2025-06-02 08:50:00,310.1300,310.3200,310.1012,310.2900,58883,310.2128,P
2025-06-02 08:51:00,310.2710,310.5400,310.2701,310.5400,59556,310.3965,P
2025-06-02 08:52:00,310.5500,310.5700,310.4800,310.5000,52202,310.5314,N
2025-06-02 08:53:00,310.5100,310.5600,310.4192,310.5490,53112,310.5162,P
2025-06-02 08:54:00,310.5600,310.9900,310.5400,310.9500,59821,310.8204,P
2025-06-02 08:55:00,310.9600,311.1100,310.8600,310.9700,92475,311.0195,P
2025-06-02 08:56:00,310.9746,311.0000,310.8700,310.9900,33917,310.9415,P
2025-06-02 08:57:00,310.9750,310.9750,310.8000,310.8000,34402,310.8993,N
2025-06-02 08:58:00,310.8099,310.9200,310.7700,310.8800,43022,310.8492,P
2025-06-02 08:59:00,310.8819,310.8819,310.6100,310.6755,103927,310.7694,N
2025-06-02 09:00:00,310.6800,311.0400,310.6400,311.0201,147682,310.8962,P
2025-06-02 09:01:00,311.0700,311.1500,310.9689,310.9689,83534,311.0632,N
2025-06-02 09:02:00,310.9500,311.1500,310.8100,310.8300,111881,310.9204,N
2025-06-02 09:03:00,310.8900,311.0300,310.6800,310.7000,72433,310.8981,N
2025-06-02 09:04:00,310.6800,310.8000,310.6600,310.7500,41079,310.7352,P
2025-06-02 09:05:00,310.7800,310.8700,310.6600,310.7450,70296,310.7553,N
2025-06-02 09:06:00,310.7650,310.8400,310.6500,310.7801,81862,310.7554,P
2025-06-02 09:07:00,310.7400,310.7400,310.5800,310.6000,55485,310.6527,N
2025-06-02 09:08:00,310.6200,310.6700,310.5150,310.6000,49035,310.5824,N
2025-06-02 09:09:00,310.6000,310.6400,310.5179,310.5600,33028,310.5739,N
2025-06-02 09:10:00,310.5400,310.7000,310.4600,310.6400,417323,310.4186,P
2025-06-02 09:11:00,310.6300,310.7800,310.3000,310.7800,73040,310.5360,P
2025-06-02 09:12:00,310.8000,310.8300,310.6600,310.6800,35828,310.7576,N
2025-06-02 09:13:00,310.6900,310.7000,310.5900,310.6808,44497,310.6483,N
2025-06-02 09:14:00,310.6848,310.9700,310.6400,310.9700,48812,310.8351,P
2025-06-02 09:15:00,310.9600,311.0100,310.8900,311.0000,77671,310.8567,P
2025-06-02 09:16:00,310.9900,311.0300,310.8300,310.8800,55019,310.9071,N
2025-06-02 09:17:00,310.9200,311.1800,310.9100,311.1300,61870,311.0505,P
2025-06-02 09:18:00,311.1300,311.2500,311.0700,311.2500,61766,311.1358,P
2025-06-02 09:19:00,311.2400,311.3200,311.1600,311.2800,37466,311.2470,P
2025-06-02 09:20:00,311.2700,311.3100,311.1100,311.1600,38017,311.2249,N
2025-06-02 09:21:00,311.1300,311.1850,311.1000,311.1000,24751,311.1511,N
2025-06-02 09:22:00,311.0800,311.0800,310.7900,310.8712,33820,310.9079,N
2025-06-02 09:23:00,310.8700,310.8700,310.7300,310.8300,36760,310.8052,N
2025-06-02 09:24:00,310.8000,310.9200,310.7700,310.8400,25263,310.8447,P
2025-06-02 09:25:00,310.8500,311.0200,310.8500,310.9900,38191,310.9450,P
2025-06-02 09:26:00,310.9700,310.9700,310.7475,310.8300,21816,310.8408,N
2025-06-02 09:27:00,310.8500,310.9200,310.7450,310.9200,19258,310.7942,P
2025-06-02 09:28:00,310.9200,311.1000,310.9200,310.9600,166337,310.9637,P
2025-06-02 09:29:00,310.9700,311.0505,310.8150,310.8300,30589,310.9372,N
2025-06-02 09:30:00,310.8700,310.9100,310.7238,310.8000,30163,310.8284,N
2025-06-02 09:31:00,310.7900,311.0200,310.7900,310.9700,36085,310.8936,P
2025-06-02 09:32:00,310.9600,310.9950,310.8897,310.9762,16965,310.9499,P
2025-06-02 09:33:00,310.9896,311.0200,310.7300,311.0000,42327,310.8449,P
2025-06-02 09:34:00,311.0200,311.1350,310.9900,311.0100,24851,311.0828,N
2025-06-02 09:35:00,310.9900,311.1600,310.8800,311.1300,32192,311.0272,P
2025-06-02 09:36:00,311.1400,311.2300,311.0600,311.2300,33593,311.1671,P
2025-06-02 09:37:00,311.2000,311.2900,311.0200,311.0250,27477,311.1881,N
2025-06-02 09:38:00,311.0000,311.2400,311.0000,311.0500,62271,311.1268,P
2025-06-02 09:39:00,311.0800,311.0800,310.9200,310.9900,22751,311.0113,N
2025-06-02 09:40:00,311.0000,311.2000,310.9500,311.1900,30762,311.0686,P
2025-06-02 09:41:00,311.2000,311.2100,311.1200,311.1604,10959,311.1596,N
2025-06-02 09:42:00,311.1500,311.1900,311.1050,311.1600,21533,311.1596,P
2025-06-02 09:43:00,311.1800,311.2800,311.1800,311.2500,29490,311.2386,P
2025-06-02 09:44:00,311.2700,311.2800,311.1400,311.2700,40602,311.2080,P
2025-06-02 09:45:00,311.2700,311.2700,311.1100,311.1100,15758,311.2150,N
2025-06-02 09:46:00,311.1000,311.1650,311.0600,311.1200,78439,311.1730,P
2025-06-02 09:47:00,311.1100,311.1700,311.0400,311.1200,29912,311.0871,P
2025-06-02 09:48:00,311.1200,311.2100,311.0400,311.2100,17524,311.0864,P
2025-06-02 09:49:00,311.1900,311.1900,311.1100,311.1150,13383,311.1447,N
2025-06-02 09:50:00,311.1200,311.2000,311.0300,311.1700,28993,311.1101,P
2025-06-02 09:51:00,311.1700,311.2400,311.1138,311.1150,19634,311.1930,N
2025-06-02 09:52:00,311.0900,311.2100,311.0600,311.1770,21835,311.1212,P
2025-06-02 09:53:00,311.1870,311.2400,311.1500,311.2000,12857,311.1982,P
2025-06-02 09:54:00,311.2000,311.2600,311.1300,311.2500,22448,311.1976,P
2025-06-02 09:55:00,311.2568,311.2701,311.1664,311.2100,21735,311.2220,N
2025-06-02 09:56:00,311.2000,311.2500,311.1510,311.2200,17287,311.2172,P
2025-06-02 09:57:00,311.2190,311.3900,311.1800,311.2830,22381,311.2848,P
2025-06-02 09:58:00,311.2300,311.2600,311.1560,311.1564,23058,311.1965,N
2025-06-02 09:59:00,311.1400,311.1900,311.0900,311.1000,35312,311.1383,N
2025-06-02 10:00:00,311.1000,311.1500,310.9500,311.1400,28038,311.0596,P
2025-06-02 10:01:00,311.1100,311.1700,311.0700,311.1200,28973,311.1255,P
2025-06-02 10:02:00,311.1400,311.2300,311.1200,311.1600,31682,311.1744,P
2025-06-02 10:03:00,311.1600,311.2300,311.1019,311.1200,18630,311.1725,N
2025-06-02 10:04:00,311.1000,311.2200,311.0700,311.2200,15621,311.1536,P
2025-06-02 10:05:00,311.2200,311.3600,311.2100,311.2300,37034,311.3061,P
2025-06-02 10:06:00,311.2200,311.3291,311.1782,311.3110,28746,311.2723,P
2025-06-02 10:07:00,311.3300,311.3300,311.2000,311.2900,17168,311.2611,N
2025-06-02 10:08:00,311.3050,311.3700,311.2400,311.2700,17626,311.3151,N
2025-06-02 10:09:00,311.3000,311.3100,311.1900,311.2200,22329,311.2535,N
2025-06-02 10:10:00,311.2100,311.2100,311.1209,311.1209,93597,311.3071,N
2025-06-02 10:11:00,311.1100,311.1100,310.9100,310.9200,19954,311.0244,N
2025-06-02 10:12:00,310.9200,311.0000,310.8609,310.9900,35247,310.9309,P
2025-06-02 10:13:00,310.9800,311.0000,310.9200,311.0000,41101,310.9659,P
2025-06-02 10:14:00,310.9800,311.0700,310.9600,310.9900,74781,311.0303,P
2025-06-02 10:15:00,310.9900,311.0400,310.9000,310.9192,14518,310.9790,N
2025-06-02 10:16:00,310.9300,311.0950,310.8900,311.0550,45169,311.0071,P
2025-06-02 10:17:00,311.0500,311.1500,311.0400,311.1400,71585,311.1256,P
2025-06-02 10:18:00,311.1400,311.1650,311.0100,311.0700,79950,311.1265,N
2025-06-02 10:19:00,311.0700,311.1700,311.0400,311.1600,79947,311.1140,P
2025-06-02 10:20:00,311.1600,311.2400,311.1400,311.1500,35379,311.1824,N
2025-06-02 10:21:00,311.1600,311.2800,311.1400,311.2800,24599,311.1817,P
2025-06-02 10:22:00,311.2617,311.3300,311.2300,311.2300,74939,311.3188,N
2025-06-02 10:23:00,311.2200,311.2300,311.0500,311.0900,45487,311.1573,N
